trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
40628	8687	0	1	4	3	1	1	1.0	2	2013	9	7	6	11.16666667	46	1	1	1	5542	1.561111111	0.4477777779999999	0.148888889	0.0	0.375555556	0.166666667	1	0.2375	3.0	1.03	0.0	0.19883
40634	8689	0	0	1	1	1	5	0.0	2	2013	9	7	6	8.0	60	0	1	1	2044	0.5097222220000001	0.164444444	0.173055556	0.0	0.0711111109999999	0.0	0	0.111944444	0.0	0.35	0.0	0.173697
40636	8689	0	2	1	3	1	5	0.0	2	2013	9	7	6	17.83333333	60	0	1	1	759	0.185555556	0.071666667	0.028611111	0.0	0.048888889	0.0	0	0.058333333	0.0	0.15	0.0	0.361905
40658	8694	0	3	4	3	1	5	0.0	2	2013	9	8	7	15.93333333	79	0	1	1	941	0.306111111	0.0922222219999999	0.1819444439999999	0.0	0.032777778	0.0	0	0.061944444	0.0	0.19	0.0	0.0852018
40666	8695	1	0	4	3	2	1	1.0	2	2013	9	8	7	18.0	31	0	1	1	1559	0.469166667	0.130277778	0.1838888889999999	0.0	0.1166666669999999	0.0	0	0.1016666669999999	1.5	0.29	0.0	0.120219
40670	8696	0	0	4	3	1	1	1.0	2	2013	9	8	7	14.0	33	1	1	1	3333	0.81	0.283611111	0.104444444	0.0	0.233888889	0.0	0	0.245555556	1.5	0.74	0.0	0.309955
40672	8696	1	0	4	3	1	1	1.0	2	2013	9	8	7	14.0	30	0	1	1	3333	0.81	0.283611111	0.104444444	0.0	0.233888889	0.0	0	0.245555556	1.5	0.74	0.0	0.309955
40678	8698	2	1	3	1	2	1	1.0	2	2013	9	8	7	15.5	19	1	0	1	13554	3.307222222	1.1411111109999998	0.233611111	0.45	0.169722222	0.1166666669999999	1	1.055	4.3	2.19	0.0	0.647183
40679	8699	0	0	4	3	6	1	1.0	2	2013	9	8	7	13.66666667	54	1	1	0	4021	1.005	0.283888889	0.027777778	0.0	0.4144444439999999	0.216944444	1	0.213333333	3.0	0.61	0.0	0.552083
40736	8714	0	2	4	4	5	1	1.0	2	2013	9	9	1	14.0	44	0	1	2	4766	1.154166667	0.373611111	0.256944444	0.316666667	0.0	0.083333333	1	0.309722222	2.4	1.08	0.0	0.352466
40750	8716	0	1	3	1	1	1	1.0	2	2013	9	9	1	18.25	58	0	0	1	15985	3.657222222	1.068888889	0.240833333	0.5166666670000001	0.091666667	0.2	2	0.6316666670000001	5.7	2.65	0.0	0.469657
40788	8726	1	0	3	4	6	1	1.0	2	2013	9	10	2	5.5	54	0	0	0	14132	3.272222222	1.168333333	0.235277778	0.533333333	0.0	0.1166666669999999	1	0.6577777779999999	5.3	2.21	0.0	0.26647
40789	8726	1	1	3	4	6	1	1.0	2	2013	9	10	2	16.0	54	0	0	0	14132	3.2775	1.173055556	0.218055556	0.366666667	0.0	0.1166666669999999	1	1.007777778	3.9	2.46	10.5	0.539967
40803	8729	1	2	4	3	1	1	1.0	2	2013	9	10	2	11.75	49	1	1	1	6118	1.510277778	0.4925	0.191111111	0.2166666669999999	0.0	0.1	1	0.259166667	1.5	0.93	0.0	0.249732
40807	8729	3	1	1	1	1	1	1.0	2	2013	9	10	2	13.0	18	1	0	1	1300	0.3725	0.125833333	0.094722222	0.0	0.106944444	0.0	0	0.098888889	1.5	0.3	0.0	0.134831
40833	8736	0	0	3	3	1	5	0.0	2	2013	9	10	2	11.0	84	0	1	2	3115	0.895	0.275833333	0.243055556	0.0	0.252777778	0.0	0	0.206111111	0.0	0.62	0.0	0.261456
40858	8742	0	0	4	2	2	1	1.0	2	2013	9	11	3	8.0	50	1	1	1	4542	1.2075	0.3575	0.3358333329999999	0.0	0.3883333329999999	0.0	0	0.3175	1.5	0.79	0.0	0.40245
40860	8742	0	2	4	3	2	1	1.0	2	2013	9	11	3	14.0	50	1	1	1	2150	0.561944444	0.147777778	0.141666667	0.0	0.188333333	0.0	0	0.130277778	1.5	0.4	0.0	0.245203
40871	8743	0	2	2	3	1	5	0.0	2	2013	9	11	3	14.83333333	65	0	1	1	1095	0.259722222	0.1075	0.158888889	0.0	0.036111111	0.0	0	0.075277778	0.0	0.22	0.0	0.103321
40881	8744	2	3	1	5	1	1	1.0	2	2013	9	11	3	22.0	25	0	0	1	868	0.273333333	0.0866666669999999	0.093611111	0.0	0.0625	0.0	0	0.071944444	1.5	0.22	0.0	0.131274
40897	8747	0	0	3	4	1	1	1.0	2	2013	9	11	3	7.833333333	39	1	1	2	5380	1.311666667	0.420277778	0.083333333	0.133333333	0.129722222	0.1166666669999999	1	0.416666667	3.2	1.04	0.0	0.690667
40916	8750	0	7	4	1	1	1	1.0	2	2013	9	11	3	19.0	58	0	1	1	2070	0.598888889	0.1819444439999999	0.251666667	0.0	0.139444444	0.0	0	0.1825	1.5	0.52	0.0	0.350076
40934	8752	0	1	1	2	6	1	1.0	2	2013	9	11	3	8.766666667	43	1	0	0	990	0.240555556	0.0711111109999999	0.113888889	0.0	0.1022222219999999	0.0	0	0.080277778	1.5	0.18	0.0	0.273356
40947	8752	4	5	1	2	6	5	0.0	2	2013	9	11	3	17.08333333	7	0	0	0	990	0.240555556	0.0711111109999999	0.098611111	0.0	0.236388889	0.0	0	0.0855555559999999	0.0	0.18	0.0	0.470779
40964	8756	2	1	3	2	6	5	0.0	2	2013	9	11	3	15.5	8	0	0	0	1276	0.288888889	0.126111111	0.068611111	0.0	0.075	0.0	0	0.121944444	0.0	0.29	0.0	0.2186789999999999
40965	8756	3	0	3	2	6	5	0.0	2	2013	9	11	3	8.25	5	1	0	0	1276	0.273333333	0.1025	0.055	0.0	0.0855555559999999	0.0	0	0.1291666669999999	0.0	0.35	0.0	0.0666667
40968	8757	0	4	3	3	2	1	1.0	2	2013	9	11	3	16.5	38	1	1	1	3732	0.8833333329999999	0.309166667	0.126388889	0.0	0.258611111	0.0	0	0.299166667	1.5	0.63	0.0	0.295265
40971	8758	2	1	4	5	1	1	1.0	2	2013	9	11	3	18.08333333	20	1	1	2	1558	0.363888889	0.124444444	0.054722222	0.0	0.133333333	0.0	0	0.099722222	1.5	0.29	0.0	0.2284119999999999
40976	8761	0	0	3	3	6	5	0.0	2	2013	9	12	4	14.0	78	0	0	0	7088	1.688333333	0.532222222	0.076944444	0.183333333	0.0	0.0	0	0.367222222	0.0	1.1	0.0	0.209531
40980	8762	0	2	4	3	1	5	0.0	2	2013	9	12	4	10.83333333	62	1	1	2	1741	0.436111111	0.131111111	0.069444444	0.0	0.123055556	0.0	0	0.1030555559999999	0.0	0.3	0.0	0.1132079999999999
40988	8764	0	2	3	3	2	1	1.0	2	2013	9	12	4	9.5	44	1	1	2	2302	0.538333333	0.1694444439999999	0.109722222	0.0	0.126388889	0.0	0	0.115277778	1.5	0.31	0.0	0.3060239999999999
41021	8770	0	0	3	1	6	1	1.0	2	2013	9	12	4	8.25	36	0	1	0	12321	2.867222222	1.035555556	0.076388889	0.35	0.105555556	0.2	2	0.876944444	4.4	2.11	10.5	0.739943
41022	8770	0	1	3	1	6	1	1.0	2	2013	9	12	4	20.0	36	0	1	0	12321	2.904166667	1.1	0.2069444439999999	0.3833333329999999	0.0	0.1	1	0.7819444440000001	2.4	2.06	0.0	0.683126
41067	8781	0	0	2	1	6	4	0.5	2	2013	9	13	5	7.0	24	0	1	0	10207	2.455	0.715833333	0.2725	0.4	0.0	0.0	0	0.6447222220000001	2.2	1.62	10.5	0.62947
41077	8782	0	3	3	3	6	5	0.0	2	2013	9	13	5	18.33333333	65	1	1	0	2391	0.549444444	0.1747222219999999	0.225833333	0.0	0.159722222	0.0	0	0.2044444439999999	0.0	0.43	0.0	0.528533
41085	8784	3	2	3	3	1	3	0.0	2	2013	9	14	6	13.83333333	11	1	0	1	4938	1.24	0.4708333329999999	0.2425	0.0	0.3125	0.0	0	0.29	0.0	0.91	0.0	0.191571
41088	8785	0	0	4	4	1	1	1.0	2	2013	9	14	6	10.5	44	1	1	2	12523	3.018611111	0.875833333	0.123611111	0.0	1.0	0.15	1	0.523888889	3.0	1.94	0.0	0.245493
41089	8785	1	0	4	4	1	1	1.0	2	2013	9	14	6	11.25	43	0	1	2	12523	3.018611111	0.875833333	0.123611111	0.0	1.0	0.15	1	0.55	3.0	1.97	0.0	0.242929
41110	8790	0	3	4	3	1	1	1.0	2	2013	9	14	6	12.96666667	42	0	1	1	2129	0.5066666670000001	0.140277778	0.268611111	0.033333333	0.0	0.0	0	0.141388889	1.5	0.43	0.0	0.324165
41143	8798	1	1	1	3	6	5	0.0	2	2013	9	14	6	15.36666667	33	0	1	0	626	0.186944444	0.055	0.066111111	0.0	0.088888889	0.0	0	0.070833333	0.0	0.18	0.0	0.298039
41146	8799	0	4	3	3	1	5	0.0	2	2013	9	14	6	14.5	72	1	1	2	4988	1.168333333	0.379722222	0.094166667	0.0	0.438055556	0.0	0	0.310555556	0.0	1.01	0.0	0.2003579999999999
41149	8800	0	3	3	3	2	1	1.0	2	2013	9	14	6	20.5	41	0	1	1	18233	4.182222222	1.318055556	0.162222222	0.366666667	0.0	0.15	1	0.815277778	5.7	2.42	0.0	0.531175
41162	8802	1	0	4	3	1	1	1.0	2	2013	9	14	6	11.5	49	0	1	1	5630	1.427222222	0.461666667	0.203611111	0.0	0.546944444	0.0625	1	0.414722222	3.0	1.22	10.5	0.4293369999999999
41166	8802	3	0	1	3	1	1	1.0	2	2013	9	14	6	14.0	23	1	1	1	545	0.154722222	0.061944444	0.076666667	0.0	0.051666667	0.0	0	0.056944444	1.5	0.13	0.0	0.141463
41188	8809	0	2	4	3	1	1	1.0	2	2013	9	15	7	17.15	41	0	1	1	586	0.150833333	0.0430555559999999	0.093055556	0.0	0.016666667	0.0	0	0.0433333329999999	1.5	0.12	0.0	0.301282
41198	8811	1	3	4	1	2	1	1.0	2	2013	9	15	7	18.0	54	0	1	1	6858	1.786388889	0.5725	0.7605555559999999	0.0	0.389722222	0.0	0	0.3	1.5	1.02	0.0	0.0351852
41216	8817	1	0	3	3	2	1	1.0	2	2013	9	15	7	13.0	48	1	1	1	2617	0.7355555559999999	0.189444444	0.2075	0.05	0.0	0.0	0	0.189444444	1.5	0.52	0.0	0.4442819999999999
41225	8820	0	1	4	3	1	5	0.0	2	2013	9	16	1	12.75	73	0	1	2	1612	0.5125	0.159444444	0.2488888889999999	0.0	0.124166667	0.0	0	0.131111111	0.0	0.46	0.0	0.110169
41226	8821	0	0	3	4	1	5	0.0	2	2013	9	16	1	9.0	35	0	1	1	6669	1.523333333	0.410277778	0.107777778	0.0	0.505555556	0.131111111	1	0.371944444	0.0	1.33	0.0	0.491412
41261	8828	0	0	3	3	6	1	1.0	2	2013	9	16	1	8.0	25	1	0	0	2581	0.7263888890000001	0.286111111	0.22	0.0	0.17	0.0	0	0.2075	1.5	0.53	0.0	0.4350739999999999
41289	8833	1	0	4	3	2	1	1.0	2	2013	9	17	2	10.25	50	0	1	1	728	0.180833333	0.074722222	0.0872222219999999	0.0	0.038055556	0.0	0	0.063611111	1.5	0.12	0.0	0.275109
41311	8838	0	0	4	2	2	1	0.5	2	2013	9	17	2	8.583333332999999	31	1	1	2	2406	0.6738888890000001	0.193055556	0.132222222	0.0	0.250555556	0.1155555559999999	1	0.179166667	1.5	0.46	0.0	0.207752
41345	8842	0	1	3	4	6	1	0.0	2	2013	9	17	2	17.0	35	0	0	0	3094	0.785	0.265	0.152777778	0.0	0.38	0.0	0	0.262777778	0.0	0.57	0.0	0.699789
41378	8850	1	0	3	1	2	1	1.0	2	2013	9	17	2	7.5	39	0	1	1	8442	2.038888889	0.7225	0.244722222	0.2666666669999999	0.133333333	0.1166666669999999	1	0.646388889	4.3	1.28	10.5	0.845724
41384	8851	0	4	4	2	6	1	1.0	2	2013	9	17	2	15.25	47	1	1	2	1569	0.387222222	0.116388889	0.072222222	0.0	0.114166667	0.0	0	0.0847222219999999	1.5	0.24	0.0	0.0426229
41391	8851	2	1	1	2	1	3	0.0	2	2013	9	17	2	15.16666667	11	1	0	2	1505	0.376388889	0.123611111	0.245277778	0.0	0.085833333	0.0	0	0.110555556	0.0	0.3	0.0	0.198492
41393	8851	3	1	4	2	1	5	0.0	2	2013	9	17	2	15.25	9	0	0	2	1569	0.387222222	0.116388889	0.072222222	0.0	0.114166667	0.0	0	0.0847222219999999	0.0	0.26	0.0	0.0426229
41407	8855	0	1	3	5	1	1	1.0	2	2013	9	17	2	8.5	45	1	1	1	7800	1.713055556	0.5825	0.428055556	0.25	0.0	0.0	0	0.666944444	3.5	1.67	10.5	0.6547270000000001
41411	8856	0	3	1	5	1	5	0.0	2	2013	9	17	2	18.0	61	0	1	2	563	0.1397222219999999	0.0711111109999999	0.088055556	0.0	0.0375	0.0	0	0.088333333	0.0	0.2	10.5	0.7169810000000001
41438	8863	0	2	1	3	6	4	1.0	2	2013	9	18	3	14.25	36	1	0	0	314	0.1397222219999999	0.048333333	0.0775	0.0	0.023055556	0.0	0	0.037222222	1.5	0.09	0.0	0.0671642
41467	8869	0	1	3	1	6	1	1.0	2	2013	9	18	3	14.5	56	0	1	0	3625	0.904166667	0.331111111	0.082777778	0.0	0.425555556	0.0	0	0.290833333	1.5	0.67	10.5	0.6504300000000001
41478	8873	1	0	3	3	6	5	0.0	2	2013	9	18	3	15.0	35	1	0	0	6139	1.405555556	0.420277778	0.296666667	0.166666667	0.0	0.0	0	0.404166667	0.0	0.99	0.0	0.433677
41484	8874	1	2	3	3	1	1	1.0	2	2013	9	18	3	21.5	44	0	1	1	15487	3.659444444	1.0794444440000002	0.154444444	0.6166666670000001	0.0	0.25	2	0.7494444440000001	5.3	2.57	0.0	0.222016
41487	8875	0	0	3	1	1	1	1.0	2	2013	9	18	3	6.833333333	27	1	0	2	17882	4.068611111	1.299722222	0.0475	0.433333333	0.199444444	0.333333333	2	1.0075	8.09	3.28	10.5	0.610422
41491	8876	1	4	4	3	2	1	1.0	2	2013	9	18	3	18.0	39	0	1	2	1359	0.3519444439999999	0.0975	0.1580555559999999	0.0	0.05	0.0	0	0.074722222	1.5	0.2	0.0	0.126394
41496	8878	0	1	4	1	1	1	1.0	2	2013	9	19	4	17.25	55	1	1	2	4380	1.0786111109999998	0.3266666669999999	0.2047222219999999	0.0	0.363333333	0.0	0	0.243611111	1.5	0.73	0.0	0.179019
41528	8884	0	3	4	3	1	1	1.0	2	2013	9	19	4	13.33333333	57	0	1	1	2366	0.6052777779999999	0.195277778	0.263611111	0.0	0.193333333	0.0	0	0.163333333	1.5	0.44	0.0	0.2040819999999999
41531	8884	1	1	4	3	1	1	1.0	2	2013	9	19	4	13.33333333	57	1	1	1	2366	0.6052777779999999	0.195277778	0.263611111	0.0	0.193333333	0.0	0	0.163333333	1.5	0.44	0.0	0.2040819999999999
41534	8886	0	0	3	3	1	1	1.0	2	2013	9	19	4	12.0	51	0	1	1	5137	1.116111111	0.378611111	0.168333333	0.166666667	0.0	0.0	0	0.383888889	2.4	0.99	10.5	0.65123
41535	8886	0	1	1	5	1	1	1.0	2	2013	9	19	4	12.83333333	51	0	1	1	458	0.1197222219999999	0.081388889	0.066388889	0.0	0.022222222	0.0	0	0.0875	1.5	0.18	10.5	0.926984
41541	8886	0	7	4	3	1	1	1.0	2	2013	9	19	4	22.33333333	51	0	1	1	4605	1.142222222	0.367222222	0.0841666669999999	0.0	0.255555556	0.0	0	0.205833333	1.5	0.84	0.0	0.267206
41553	8888	0	1	4	5	1	1	0.0	2	2013	9	19	4	8.25	35	1	1	1	2686	0.6316666670000001	0.211666667	0.085	0.0	0.167777778	0.0	0	0.1425	0.0	0.43	0.0	0.167641
41561	8889	0	2	3	5	1	5	0.0	2	2013	9	19	4	13.5	61	1	0	1	4458	1.145555556	0.340277778	0.110555556	0.1166666669999999	0.0	0.0	0	0.280555556	0.0	0.87	0.0	0.337624
41572	8892	0	0	3	3	6	4	1.0	2	2013	9	19	4	11.0	24	0	1	0	1706	0.373888889	0.103333333	0.031111111	0.0	0.163333333	0.0	0	0.0897222219999999	1.5	0.24	0.0	0.331269
41602	8896	1	0	4	1	1	1	1.0	2	2013	9	20	5	8.333333332999999	47	0	1	2	1422	0.5016666670000001	0.148888889	0.088888889	0.033333333	0.131666667	0.1	1	0.112777778	3.2	0.34	0.0	0.0788177
41614	8898	0	5	1	3	6	1	0.5	2	2013	9	20	5	21.0	32	1	0	0	831	0.2725	0.108333333	0.110833333	0.0	0.055555556	0.0	0	0.073055556	0.75	0.22	0.0	0.296578
41624	8899	2	0	4	2	2	3	0.0	2	2013	9	20	5	7.166666667	13	1	0	2	5684	1.4316666669999998	0.466111111	0.270555556	0.0	0.325	0.1166666669999999	1	0.250833333	0.0	0.79	0.0	0.230343
41636	8901	0	3	3	1	6	1	1.0	2	2013	9	20	5	17.0	33	1	1	0	18883	4.512777778	1.521666667	0.304444444	0.5	0.0	0.0	0	1.278333333	4.7	3.2	10.5	0.654933
41658	8905	0	10	4	1	5	1	1.0	2	2013	9	20	5	19.0	52	1	1	2	3464	0.900277778	0.271666667	0.244722222	0.0	0.208611111	0.0	0	0.181666667	1.5	0.76	0.0	0.261468
41659	8905	1	0	4	4	5	1	1.0	2	2013	9	20	5	6.5	45	0	1	2	2837	0.834722222	0.236111111	0.197222222	0.0	0.224444444	0.0	0	0.168055556	1.5	0.76	0.0	0.0842975
41667	8907	2	1	3	2	1	3	0.0	2	2013	9	20	5	15.75	11	0	0	1	1947	0.666666667	0.186944444	0.203888889	0.0	0.285555556	0.0	0	0.145555556	0.0	0.47	0.0	0.114504
41669	8907	2	3	1	3	1	3	0.0	2	2013	9	20	5	18.5	11	0	0	1	699	0.211111111	0.052777778	0.110555556	0.0	0.029166667	0.0	0	0.054166667	0.0	0.15	0.0	0.0
41702	8914	1	1	3	1	6	1	1.0	2	2013	9	20	5	17.5	30	1	0	0	4849	1.326111111	0.325	0.203611111	0.166666667	0.0	0.083333333	1	0.318888889	1.7	0.78	0.0	0.5365850000000001
41739	8920	0	3	4	3	1	5	0.0	2	2013	9	21	6	17.5	61	1	1	1	5401	1.295277778	0.413611111	0.094722222	0.133333333	0.233333333	0.1166666669999999	1	0.378611111	0.0	1.14	0.0	0.567131
41761	8922	3	0	4	3	1	3	0.0	2	2013	9	21	6	10.5	12	1	0	2	4686	1.170833333	0.342777778	0.1472222219999999	0.0	0.329444444	0.1566666669999999	1	0.2872222219999999	0.0	0.88	0.0	0.119923
41766	8924	0	2	3	3	6	1	1.0	2	2013	9	21	6	20.0	51	0	0	0	4835	1.130277778	0.4058333329999999	0.130555556	0.1166666669999999	0.127777778	0.088888889	1	0.4427777779999999	3.9	0.85	0.0	0.7057720000000001
41784	8927	3	0	3	3	2	1	1.0	2	2013	9	21	6	23.0	19	0	1	1	7786	1.763055556	0.5197222220000001	0.298888889	0.3	0.0	0.0	0	0.3575	1.5	1.08	0.0	0.191919
41803	8932	0	3	1	3	6	4	1.0	2	2013	9	21	6	19.0	21	0	1	0	503	0.115833333	0.049444444	0.0388888889999999	0.0	0.013333333	0.0	0	0.054722222	1.5	0.1	0.0	0.22335
41806	8933	0	1	4	3	1	1	1.0	2	2013	9	21	6	12.33333333	41	1	1	2	1549	0.438333333	0.1475	0.136944444	0.0	0.308333333	0.0	0	0.136388889	1.5	0.42	0.0	0.177189
41820	8935	0	2	3	5	1	1	1.0	2	2013	9	21	6	13.5	57	1	1	2	2767	0.7025	0.293888889	0.115	0.0	0.352777778	0.0	0	0.312777778	1.5	0.75	10.5	0.62611
41857	8941	0	4	1	3	1	1	1.0	2	2013	9	22	7	17.0	46	1	1	2	1145	0.263055556	0.106111111	0.084444444	0.0	0.129722222	0.0	0	0.1425	1.5	0.32	0.0	0.461988
41897	8947	1	0	2	3	6	1	1.0	2	2013	9	22	7	9.833333333	44	1	1	0	7243	1.742222222	0.620555556	0.2444444439999999	0.1166666669999999	0.375	0.183333333	1	0.4194444439999999	3.0	1.16	0.0	0.243709
41928	8954	0	1	3	3	6	1	1.0	2	2013	9	23	1	13.5	34	1	0	0	2550	0.768333333	0.216111111	0.125833333	0.1166666669999999	0.222222222	0.15	1	0.2144444439999999	3.0	0.56	0.0	0.248705
41933	8956	0	0	4	3	1	5	0.0	2	2013	9	23	1	13.0	66	1	1	2	807	0.175555556	0.058888889	0.0625	0.0	0.159722222	0.0	0	0.057222222	0.0	0.16	0.0	0.0
41938	8957	2	1	3	2	6	5	0.0	2	2013	9	23	1	15.33333333	8	0	0	0	10293	2.5275	0.811111111	0.161111111	0.0	0.713611111	0.1	1	0.46	0.0	1.6	0.0	0.302536
41958	8963	0	3	3	3	6	5	0.0	2	2013	9	23	1	12.0	67	0	0	0	2348	0.6088888889999999	0.19	0.180833333	0.05	0.0	0.0	0	0.188333333	0.0	0.43	0.0	0.389381
41960	8964	0	1	4	5	1	1	1.0	2	2013	9	24	2	8.666666667000001	31	1	1	2	2490	0.603611111	0.2019444439999999	0.102777778	0.0	0.316666667	0.0	0	0.192222222	1.5	0.52	0.0	0.306358
41987	8968	0	1	4	5	1	5	0.0	2	2013	9	24	2	15.5	63	1	1	2	928	0.224166667	0.071388889	0.108333333	0.0	0.036666667	0.0	0	0.057222222	0.0	0.18	0.0	0.092233
41996	8971	0	0	3	2	6	1	0.5	2	2013	9	24	2	8.0	25	1	0	0	2266	0.599722222	0.222222222	0.3913888889999999	0.0	0.1	0.0	0	0.144444444	0.75	0.4	0.0	0.1
42005	8971	1	2	3	3	6	5	0.0	2	2013	9	24	2	17.0	6	1	0	0	431	0.182222222	0.0611111109999999	0.08	0.0	0.0625	0.0	0	0.063888889	0.0	0.13	0.0	0.0
42029	8978	1	1	1	1	6	1	1.0	2	2013	9	24	2	18.0	24	1	1	0	5649	1.3919444440000002	0.539166667	0.068333333	0.2666666669999999	0.0	0.183333333	1	0.434166667	5.3	0.99	0.0	0.7127319999999999
42048	8985	1	0	4	4	5	1	1.0	2	2013	9	25	3	6.5	75	0	1	1	5182	1.1975	0.3852777779999999	0.513333333	0.166666667	0.0	0.0	0	0.266944444	1.7	1.14	0.0	0.23205
42050	8985	2	0	4	3	5	1	1.0	2	2013	9	25	3	10.16666667	47	1	1	1	1101	0.2397222219999999	0.069166667	0.186944444	0.0	0.037222222	0.0	0	0.066388889	1.5	0.26	0.0	0.343096
42065	8987	0	0	3	1	1	5	0.0	2	2013	9	25	3	6.0	46	0	1	1	12048	3.106388889	1.041666667	0.066111111	0.0	0.887222222	0.156111111	1	0.305833333	0.0	1.71	0.0	0.177112
42073	8987	2	2	3	3	1	1	1.0	2	2013	9	25	3	21.0	18	0	0	1	2761	0.7063888890000001	0.224722222	0.175555556	0.0	0.238888889	0.180555556	1	0.1772222219999999	3.0	0.61	0.0	0.159875
42077	8988	1	0	4	1	1	1	1.0	2	2013	9	25	3	8.75	57	0	1	1	1106	0.3358333329999999	0.124166667	0.303333333	0.0	0.010277778	0.0	0	0.080555556	1.5	0.24	0.0	0.110345
42079	8988	1	3	4	1	1	1	1.0	2	2013	9	25	3	20.25	57	0	1	1	16307	3.643888889	1.168888889	0.196666667	0.6333333329999999	0.15	0.2166666669999999	2	0.785277778	4.3	2.54	0.0	0.367527
42116	8993	0	4	3	3	6	1	1.0	2	2013	9	25	3	16.25	29	0	1	0	5490	1.336111111	0.528888889	0.310833333	0.2	0.0	0.0	0	0.4625	2.9	1.07	10.5	0.8024020000000001
42122	8994	0	0	3	4	6	4	1.0	2	2013	9	25	3	8.0	23	1	1	0	5187	1.1925	0.383055556	0.189722222	0.183333333	0.0	0.0	0	0.4094444439999999	1.95	0.88	10.5	0.6404340000000001
42127	8995	1	0	3	1	6	1	1.0	2	2013	9	25	3	8.25	29	0	1	0	3628	0.914444444	0.311388889	0.093055556	0.0	0.475555556	0.0	0	0.3533333329999999	1.5	0.75	10.5	0.8569180000000001
42160	9001	0	4	4	4	1	1	1.0	2	2013	9	25	3	16.25	28	1	1	2	2000	0.487777778	0.1566666669999999	0.148333333	0.0	0.1066666669999999	0.0	0	0.116388889	1.5	0.33	0.0	0.133652
42216	9019	0	1	3	2	6	1	1.0	2	2013	9	26	4	17.5	25	1	0	0	10605	2.4975	0.812222222	0.248333333	0.5	0.0	0.0	0	0.8461111109999999	3.3	2.16	10.5	0.6483909999999999
42222	9020	2	1	4	1	1	1	1.0	2	2013	9	26	4	21.0	25	1	1	1	1816	0.430833333	0.148055556	0.148055556	0.0	0.136666667	0.0	0	0.155	1.5	0.44	0.0	0.277778
42231	9022	0	6	4	3	1	5	0.0	2	2013	9	26	4	17.75	61	0	1	2	4280	1.0061111109999998	0.261944444	0.17	0.0	0.316666667	0.0	0	0.306666667	0.0	0.78	0.0	0.411232
42281	9031	0	1	4	3	6	5	0.0	2	2013	9	27	5	14.83333333	82	1	0	0	2233	0.513611111	0.160555556	0.228333333	0.0	0.148333333	0.0	0	0.146666667	0.0	0.37	0.0	0.147727
42305	9038	0	1	4	5	1	5	0.0	2	2013	9	27	5	15.0	65	0	1	1	6364	1.502777778	0.461944444	0.271111111	0.2166666669999999	0.0	0.0	0	0.327777778	0.0	1.06	0.0	0.349153
42313	9039	1	0	3	3	6	1	1.0	2	2013	9	27	5	9.833333333	33	0	0	0	12005	2.866666667	0.8833333329999999	0.166666667	0.466666667	0.075555556	0.1	1	0.901388889	3.9	2.08	10.5	0.770108
42331	9042	1	0	3	1	6	1	1.0	2	2013	9	27	5	9.0	38	1	0	0	6887	1.5566666669999998	0.526666667	0.192222222	0.233333333	0.0	0.083333333	1	0.449444444	3.3	1.09	0.0	0.675525
42339	9045	0	1	3	3	1	5	0.0	2	2013	9	28	6	18.0	68	0	0	1	1937	0.439444444	0.151388889	0.184166667	0.05	0.0	0.0	0	0.149166667	0.0	0.38	0.0	0.35568
42360	9052	0	3	1	5	6	4	1.0	2	2013	9	28	6	14.91666667	21	1	1	0	1363	0.2822222219999999	0.095555556	0.028055556	0.0	0.168611111	0.0	0	0.118888889	1.5	0.22	0.0	0.42757
42362	9053	0	4	2	3	1	1	1.0	2	2013	9	28	6	17.08333333	58	0	1	1	2662	0.6138888889999999	0.197222222	0.056388889	0.0	0.2094444439999999	0.0	0	0.180833333	1.5	0.52	0.0	0.336406
42364	9053	2	1	2	4	1	1	1.0	2	2013	9	28	6	18.0	18	0	0	1	1446	0.3544444439999999	0.104444444	0.223055556	0.0	0.0427777779999999	0.0	0	0.098333333	1.5	0.28	0.0	0.3446329999999999
42369	9056	0	0	4	1	1	1	1.0	2	2013	9	28	6	5.5	49	0	1	1	7454	1.760555556	0.557777778	0.1411111109999999	0.0	0.456111111	0.165	1	0.324722222	3.0	1.13	0.0	0.112917
42372	9057	2	1	4	3	1	3	0.0	2	2013	9	28	6	0.5	15	0	0	1	2672	0.659166667	0.2613888889999999	0.091666667	0.0	0.268611111	0.0875	1	0.215833333	0.0	0.62	0.0	0.465894
42373	9058	0	2	1	3	6	1	1.0	2	2013	9	28	6	15.66666667	28	1	1	0	395	0.118333333	0.039722222	0.055277778	0.0	0.033888889	0.0	0	0.0375	1.5	0.08	0.0	0.37037
42382	9061	0	1	4	1	6	1	1.0	2	2013	9	29	7	19.83333333	37	1	0	0	3195	0.853888889	0.301111111	0.072222222	0.0	0.4552777779999999	0.133333333	1	0.2047222219999999	3.0	0.55	0.0	0.0949796
42420	9068	1	3	4	3	1	1	1.0	2	2013	9	29	7	22.83333333	34	1	1	1	2012	0.622222222	0.166388889	0.165833333	0.0	0.1066666669999999	0.0	0	0.143333333	1.5	0.43	0.0	0.0368217
